date,tata_steel,reliance_industries,adani_enterprises,asian_paints,bharti_airtel,bajaj_finserv,hdfc_bank,infosys,itc,hero_moto_corps,mahindra_and_mahindra,nippon_india_smallcap_fund,parag_parikh_flexi_cap_fund,hdfc_liquid_fund,sbi_liquid_fund,axis_liquid_fund,icici_pru_liquid_fund,snp_500,nasdaq_100,bitcoin,ethereum,physical_gold,sgb,pune_commercial_space
2020-11-20,7022.74,1459.27,6264.83,2872.07,2594.28,608.98,708.58,3680.72,6294.82,4680.26,1322.28,634.5,1306.13,18.1,20.17,21.62,12.16,662.31,624.69,357.42,400.95,5026.79,5515.25,6924.26
2020-11-21,7207.15,1432.65,6407.6,2878.11,2589.68,608.63,722.37,3679.04,6210.1,4656.35,1318.39,665.31,1313.21,18.11,20.18,21.75,12.18,674.42,619.14,356.5,399.28,5062.79,5595.17,6930.23
2020-11-22,7094.49,1424.63,6414.83,2791.86,2594.3,610.74,713.76,3695.95,6015.79,4760.97,1328.13,658.05,1287.4,18.09,20.17,21.64,12.21,657.55,600.36,350.85,420.73,5042.04,5572.94,6942.91
2020-11-23,7062.69,1423.69,6321.23,2845.74,2640.59,626.69,686.24,3889.11,6227.79,4557.94,1315.73,622.28,1329.59,18.12,20.21,21.65,12.17,676.21,621.14,339.58,413.52,5072.92,5501.32,6953.55
2020-11-24,7017.03,1456.69,6156.59,2906.91,2625.78,630.02,721.09,3671.57,6148.49,4786.02,1326.46,629.58,1329.9,18.12,20.2,21.72,12.2,663.5,636.38,360.16,399.04,5037.47,5519.15,6934.68
2020-11-25,7082.06,1456.96,6246.75,2802.83,2647.03,602.92,728.63,3640.18,6213.75,4818.03,1286.1,646.94,1334.87,18.13,20.24,21.65,12.17,676.68,615.4,316.26,403.05,5007.54,5466.16,6997.65
2020-11-26,6713.97,1454.43,6251.08,2893.02,2570.97,613.0,705.88,3843.26,6124.85,4537.16,1291.22,651.23,1300.93,18.11,20.24,21.7,12.19,675.47,620.23,372.49,434.3,5093.61,5596.16,6957.33
2020-11-27,7061.36,1454.32,6338.49,2813.51,2644.87,610.11,740.58,3707.48,6263.0,4835.69,1267.21,651.51,1274.74,18.12,20.22,21.67,12.22,667.46,626.36,372.89,411.93,5116.68,5560.03,6944.68
2020-11-28,7041.48,1425.91,6352.05,2872.78,2634.12,616.98,710.68,3693.04,6150.72,4697.94,1299.06,624.42,1302.63,18.12,20.21,21.71,12.19,684.72,628.35,353.73,422.77,5072.35,5578.3,6972.47
2020-11-29,7126.15,1416.17,6421.65,2856.82,2603.13,609.99,714.24,3760.55,6188.72,4569.59,1318.14,623.27,1299.36,18.13,20.28,21.72,12.21,657.39,630.44,329.31,397.54,5050.53,5588.0,6943.19
2020-11-30,7008.24,1464.98,6319.24,2777.41,2647.01,612.13,703.06,3814.18,6110.29,4669.79,1283.82,644.64,1279.63,18.16,20.25,21.78,12.21,656.21,607.71,380.95,418.12,4991.3,5585.38,6976.46
2020-12-01,6968.83,1476.97,6298.97,2911.27,2574.89,612.77,727.07,3555.79,6129.13,4647.25,1263.29,627.81,1311.32,18.14,20.24,21.69,12.21,664.21,622.2,351.43,423.72,5060.08,5545.59,6996.23
2020-12-02,7348.32,1424.36,6160.7,2857.89,2655.67,628.78,726.71,3715.62,6292.62,4762.12,1295.74,647.68,1295.14,18.14,20.23,21.66,12.19,678.94,631.58,359.07,405.12,5086.45,5548.47,6964.62
2020-12-03,7044.21,1433.46,6406.43,2932.25,2609.2,619.09,693.21,3791.75,6264.32,4544.03,1299.24,636.65,1310.15,18.13,20.29,21.78,12.24,670.07,631.47,377.39,409.86,5054.63,5559.64,6975.21
2020-12-04,7203.56,1423.12,6197.94,2891.68,2634.54,607.03,726.75,3607.28,6090.12,4809.86,1304.76,628.01,1344.57,18.15,20.17,21.74,12.21,673.26,620.53,363.01,407.53,5021.35,5578.26,7003.32
2020-12-05,7036.16,1423.03,6241.22,2867.16,2596.65,627.39,717.74,3724.04,6170.19,4678.16,1278.22,646.48,1293.89,18.16,20.24,21.76,12.21,688.23,632.5,388.75,491.87,5060.83,5583.95,6977.3
2020-12-06,6985.32,1473.25,6270.11,2901.94,2645.31,602.04,724.32,3782.17,6235.66,4740.36,1267.42,638.29,1333.46,18.18,20.26,21.79,12.22,702.29,619.89,372.33,486.64,5020.67,5628.38,6982.08
2020-12-07,7323.23,1448.98,6291.27,2899.45,2577.49,625.96,722.71,3795.19,6177.69,4740.65,1316.93,652.23,1315.69,18.18,20.27,21.74,12.2,682.71,633.62,375.14,489.58,5100.69,5519.26,6970.3
2020-12-08,7205.01,1461.64,6412.9,2936.45,2574.01,621.48,706.43,3875.98,6147.25,4625.86,1338.79,648.33,1330.66,18.19,20.3,21.71,12.2,675.36,642.55,380.75,501.39,5072.49,5557.71,6987.96
2020-12-09,7163.64,1450.44,6260.85,2842.78,2545.85,619.64,723.19,3766.8,6235.68,4855.62,1307.63,638.02,1333.43,18.18,20.26,21.75,12.21,667.43,616.21,324.69,514.75,4993.37,5570.66,7005.92
2020-12-10,7156.86,1474.55,6139.91,2861.4,2639.68,617.67,739.2,3730.51,6292.73,4713.79,1307.83,631.18,1311.01,18.18,20.32,21.77,12.22,650.16,620.19,333.52,491.63,5019.91,5628.17,7022.2
2020-12-11,7107.13,1433.84,6288.17,2827.28,2560.3,625.42,729.74,3582.76,6154.61,4648.14,1285.74,649.32,1319.89,18.18,20.29,21.82,12.26,692.38,615.94,382.92,478.71,5093.91,5603.66,7031.63
2020-12-12,7294.53,1478.8,6312.97,2743.75,2601.64,599.93,715.75,3601.98,6211.56,4676.85,1296.72,637.96,1296.75,18.2,20.31,21.79,12.25,673.66,634.75,352.68,490.47,5114.03,5650.18,7050.02
2020-12-13,7242.51,1434.27,6343.43,2871.57,2633.91,619.53,725.72,3801.87,6286.25,4814.64,1341.88,627.79,1324.7,18.16,20.3,21.79,12.26,672.4,648.68,381.84,495.59,5049.84,5606.43,7043.03
2020-12-14,7121.27,1465.92,6347.22,2853.79,2635.28,625.09,725.08,3760.29,6208.8,4766.16,1325.07,646.52,1314.84,18.17,20.31,21.8,12.23,679.27,629.28,342.43,494.95,5115.86,5548.45,6986.4
2020-12-15,7292.15,1441.19,6351.92,2865.07,2637.48,610.04,732.42,3919.66,6148.11,4854.96,1316.54,662.62,1309.61,18.21,20.29,21.8,12.24,680.13,624.36,345.24,507.82,5124.41,5506.18,7049.38
2020-12-16,6891.1,1489.48,6368.8,2947.79,2633.73,621.83,711.51,3879.86,6232.04,4683.07,1325.39,656.83,1343.96,18.19,20.32,21.76,12.23,687.44,643.09,332.98,500.59,5071.53,5632.17,7015.91
2020-12-17,6926.45,1449.41,6343.91,2913.82,2639.31,592.89,747.89,3638.91,6343.75,4709.38,1342.23,651.95,1299.18,18.2,20.34,21.79,12.26,677.47,632.78,354.08,506.34,5122.14,5622.74,7016.1
2020-12-18,7012.93,1451.98,6387.19,2904.74,2694.68,625.72,714.45,3837.98,6156.19,4714.72,1337.3,647.59,1341.3,18.23,20.38,21.76,12.24,673.47,619.99,365.14,509.19,5142.85,5592.56,7024.74
2020-12-19,7230.34,1464.9,6418.4,2924.27,2615.64,629.38,730.69,3738.37,6064.21,4804.96,1281.15,627.31,1321.56,18.18,20.37,21.8,12.29,676.77,636.18,389.77,491.87,5040.82,5651.25,7028.51
2020-12-20,7082.04,1459.78,6361.65,2880.79,2587.28,619.13,709.27,3767.66,6310.91,4645.2,1290.41,641.4,1334.99,18.21,20.34,21.9,12.26,667.55,634.14,386.58,505.8,5081.59,5600.51,7058.55
2020-12-21,7264.43,1440.41,6602.73,2981.5,2621.56,607.88,739.34,3756.73,6362.66,4633.46,1318.81,657.14,1330.21,18.2,20.37,21.87,12.25,683.71,639.41,397.33,513.88,5017.39,5601.15,7042.57
2020-12-22,7075.39,1483.05,6192.16,2926.23,2666.68,634.23,738.8,3855.8,6236.52,4866.59,1340.31,656.68,1367.27,18.21,20.37,21.81,12.27,681.21,626.85,395.68,495.13,5113.22,5561.78,7025.83
2020-12-23,7356.02,1488.85,6535.86,2982.05,2653.38,629.56,741.49,3687.57,6291.64,4804.98,1300.55,654.02,1335.31,18.21,20.42,21.77,12.25,678.07,634.01,338.4,469.0,5070.84,5591.53,7043.21
2020-12-24,7013.37,1435.79,6237.06,2969.82,2560.82,620.63,723.42,3850.59,6444.9,4800.13,1313.54,676.17,1356.67,18.24,20.32,21.89,12.28,702.29,633.03,349.52,490.96,5152.44,5562.86,7053.36
2020-12-25,7382.29,1440.89,6513.34,2893.33,2624.96,630.68,702.06,3657.52,6254.85,4803.86,1294.4,656.55,1329.39,18.23,20.39,21.82,12.28,687.87,634.22,361.35,503.51,5141.18,5591.04,7048.36
2020-12-26,6961.49,1453.97,6387.98,2804.27,2651.87,615.34,709.93,3854.65,6300.99,4873.09,1307.97,646.33,1332.56,18.23,20.32,21.84,12.24,688.22,627.84,362.35,497.13,5082.68,5567.65,7046.19
2020-12-27,7196.89,1496.99,6403.86,2835.6,2637.42,625.5,726.59,3830.98,6181.4,4673.31,1373.32,642.75,1355.26,18.29,20.38,21.87,12.24,689.1,628.56,344.44,504.58,5085.61,5632.27,7077.41
2020-12-28,7211.05,1447.2,6309.25,2943.56,2660.25,626.8,723.86,3743.05,6352.89,4775.15,1283.13,658.98,1342.89,18.25,20.31,21.89,12.25,667.3,638.38,360.22,512.96,5086.13,5561.98,7078.85
2020-12-29,6966.61,1472.78,6382.93,2929.14,2591.95,625.58,721.78,3786.49,6279.29,4857.15,1343.63,645.83,1324.02,18.24,20.4,21.91,12.26,687.27,626.27,365.62,491.88,5077.84,5594.29,7048.72
2020-12-30,7218.07,1482.14,6339.68,2853.11,2689.84,631.22,735.2,3737.71,6339.36,4736.68,1347.21,678.09,1351.49,18.29,20.4,21.91,12.27,679.86,630.33,372.56,506.42,5169.28,5653.58,7062.72
2020-12-31,7257.58,1461.47,6452.77,2904.15,2628.0,619.01,757.78,3779.19,6260.82,4911.32,1337.5,660.75,1339.0,18.25,20.41,21.92,12.28,675.71,634.62,365.29,514.06,5121.38,5581.44,7095.46
2021-01-01,7364.21,1452.48,6285.29,2899.34,2627.04,638.02,714.06,3725.72,6439.64,4771.44,1276.65,672.31,1329.13,18.27,20.39,21.96,12.29,665.15,642.71,373.2,497.71,5114.64,5663.42,7050.43
2021-01-02,7229.41,1505.97,6330.01,2896.69,2634.01,619.53,718.18,3819.5,6393.79,4621.9,1350.46,682.27,1314.88,18.27,20.46,21.91,12.27,653.82,635.34,364.61,498.56,5116.95,5613.88,7064.8
2021-01-03,7298.3,1470.09,6566.59,2890.44,2687.44,612.33,711.78,3793.94,6408.26,4882.73,1347.58,678.06,1373.85,18.29,20.38,21.96,12.27,688.65,642.26,353.44,499.1,5055.12,5558.12,7076.14
2021-01-04,7007.69,1495.76,6490.51,2940.76,2612.5,618.53,733.6,3789.04,6211.27,4914.12,1322.32,637.53,1320.58,18.29,20.42,22.08,12.3,690.08,634.28,389.15,526.39,5126.88,5578.45,7103.94
2021-01-05,7316.47,1492.91,6312.58,2941.93,2674.52,619.38,736.88,3947.44,6351.74,4807.32,1330.41,656.95,1364.73,18.3,20.45,21.99,12.33,723.45,633.56,383.98,491.04,5112.77,5514.67,7078.89
2021-01-06,7335.13,1495.95,6295.07,2846.47,2658.25,612.64,734.84,3875.85,6303.01,4833.17,1327.28,671.14,1326.3,18.32,20.46,21.9,12.3,682.97,625.7,381.81,515.24,5131.71,5609.1,7104.48
2021-01-07,7395.24,1441.5,6406.53,2870.61,2698.72,623.46,742.35,3775.95,6348.76,4705.77,1368.77,659.26,1358.15,18.29,20.45,21.97,12.31,665.53,633.32,368.21,500.07,5109.37,5594.77,7119.2
2021-01-08,7214.12,1486.08,6372.61,2863.15,2662.63,647.08,727.77,3903.84,6234.01,4876.2,1329.97,664.38,1376.56,18.32,20.41,21.9,12.31,698.39,630.94,358.15,517.79,5069.86,5697.59,7054.43
2021-01-09,7200.18,1477.98,6385.84,2975.53,2655.83,616.55,750.02,3857.33,6207.04,5039.39,1302.47,653.82,1336.13,18.31,20.43,22.03,12.28,701.37,637.22,375.96,502.96,5076.24,5612.51,7103.91
2021-01-10,7153.25,1466.74,6443.12,2878.63,2694.61,622.81,729.7,3828.48,6452.13,4726.23,1333.33,656.11,1351.49,18.3,20.45,22.0,12.3,689.79,625.83,377.63,509.2,5089.0,5617.34,7109.47
2021-01-11,7471.52,1485.95,6555.48,2900.99,2666.97,630.44,734.09,3756.25,6455.29,4720.61,1374.91,665.01,1347.22,18.34,20.47,21.99,12.33,697.87,639.73,378.54,506.97,5138.59,5586.26,7096.66
2021-01-12,7409.78,1446.17,6395.23,2936.03,2704.14,625.17,717.44,3860.28,6344.93,4802.07,1328.39,646.02,1345.66,18.34,20.46,21.94,12.32,689.48,634.27,312.89,520.66,5116.43,5625.11,7122.46
2021-01-13,7143.32,1491.82,6522.07,2916.97,2659.8,612.53,741.17,3874.58,6400.91,4694.93,1320.99,658.67,1351.04,18.29,20.48,22.02,12.32,708.27,642.59,358.61,502.17,5083.04,5603.74,7109.3
2021-01-14,7175.97,1504.23,6577.64,2875.17,2685.48,629.44,726.7,3867.18,6407.68,4875.06,1301.75,660.61,1337.81,18.36,20.47,22.03,12.33,687.26,631.64,364.31,526.03,5084.76,5649.3,7117.59
2021-01-15,7406.98,1456.15,6389.5,2897.45,2676.72,631.16,734.12,3721.05,6329.25,4754.87,1319.65,678.18,1329.34,18.32,20.54,21.95,12.3,687.16,640.28,353.08,530.52,5168.65,5695.03,7110.46
2021-01-16,7316.79,1493.56,6522.17,2905.03,2705.3,638.43,737.78,3943.75,6342.54,4712.39,1340.95,668.16,1317.04,18.34,20.5,21.96,12.35,685.19,641.96,390.41,514.24,5138.32,5604.53,7139.84
2021-01-17,7449.11,1505.07,6521.47,2810.43,2665.57,639.83,733.34,3776.65,6412.62,4969.88,1303.15,664.71,1349.04,18.34,20.45,21.98,12.33,691.02,636.92,340.67,496.63,5217.81,5631.59,7123.88
2021-01-18,7131.46,1476.65,6541.26,2957.46,2658.87,626.85,734.18,3956.23,6376.89,4764.81,1371.79,646.66,1365.18,18.34,20.47,21.97,12.32,702.55,642.99,371.48,505.2,5156.21,5654.34,7142.26
2021-01-19,7258.55,1475.31,6400.41,2929.65,2625.29,633.85,732.8,3929.36,6475.65,4975.38,1326.35,655.85,1324.6,18.39,20.51,22.02,12.34,709.7,654.13,354.81,490.92,5176.52,5716.75,7124.61
2021-01-20,7029.86,1484.74,6524.7,2896.32,2635.11,638.6,756.71,3868.26,6560.8,4745.85,1308.52,631.47,1354.58,18.33,20.53,22.01,12.35,723.74,632.25,370.66,505.62,5164.61,5625.42,7109.05
2021-01-21,7130.92,1474.72,6550.39,2988.62,2691.65,618.51,747.14,3790.53,6324.83,4895.3,1382.8,651.96,1402.23,18.35,20.5,22.02,12.35,688.75,641.08,379.64,489.27,5228.0,5610.84,7161.02
2021-01-22,7280.26,1490.91,6470.28,2937.77,2704.37,628.61,747.75,3891.93,6381.35,4966.39,1357.14,653.77,1372.24,18.35,20.5,22.01,12.33,684.21,656.91,365.49,501.2,5120.01,5684.67,7180.33
2021-01-23,7281.36,1495.91,6456.89,2851.74,2722.6,618.95,760.18,3846.41,6388.98,4903.67,1341.27,665.06,1346.86,18.38,20.49,22.04,12.32,694.32,647.25,374.42,491.48,5180.34,5723.89,7140.04
2021-01-24,7231.21,1466.22,6372.76,3014.33,2721.03,644.26,759.08,3932.29,6451.84,4832.25,1355.64,681.73,1340.34,18.35,20.54,22.05,12.31,682.81,647.92,365.28,516.51,5171.36,5614.05,7133.18
2021-01-25,7544.39,1519.52,6398.47,2904.34,2666.02,637.96,744.09,4031.97,6263.62,5003.53,1375.05,686.33,1349.05,18.4,20.55,21.98,12.35,676.78,647.91,362.57,511.19,5147.14,5739.42,7153.55
2021-01-26,7326.9,1510.61,6464.34,3004.71,2689.81,656.75,737.67,3711.38,6404.1,4950.71,1375.84,648.15,1349.33,18.41,20.53,21.98,12.36,696.59,645.12,366.14,500.45,5119.32,5667.39,7170.46
2021-01-27,7413.04,1487.5,6407.11,2969.46,2704.12,628.02,744.93,3897.38,6322.9,4904.06,1365.79,662.25,1362.0,18.39,20.56,22.02,12.33,700.13,650.16,374.91,515.87,5139.09,5637.29,7186.01
2021-01-28,7284.65,1493.19,6385.72,2998.69,2648.84,646.37,722.79,3920.85,6282.8,5066.57,1352.85,657.35,1336.6,18.38,20.51,22.08,12.37,678.06,651.85,365.47,529.35,5083.58,5691.21,7185.94
2021-01-29,7226.99,1517.11,6504.62,2891.68,2758.08,636.02,745.52,3899.54,6440.32,4944.26,1350.61,681.29,1395.57,18.41,20.52,22.04,12.37,702.64,645.43,356.24,507.89,5110.2,5652.57,7167.56
2021-01-30,7176.05,1524.25,6538.67,2938.64,2691.67,645.09,732.02,3752.14,6507.87,4945.55,1337.87,662.28,1376.57,18.41,20.5,22.0,12.36,669.47,636.11,366.69,552.3,5176.2,5718.43,7162.18
2021-01-31,7221.63,1511.19,6435.07,2951.62,2718.9,632.45,742.61,3951.15,6403.54,4781.71,1378.74,646.66,1358.74,18.41,20.55,22.01,12.36,695.95,642.89,342.5,494.62,5181.53,5673.08,7189.13
2021-02-01,7220.16,1514.62,6490.7,2983.65,2698.23,633.33,737.07,3783.99,6453.89,4838.73,1353.18,647.67,1374.89,18.38,20.53,22.09,12.37,711.67,633.2,394.81,521.18,5139.69,5653.12,7172.29
2021-02-02,7248.61,1527.26,6561.38,2911.52,2718.25,631.62,727.05,3845.1,6546.11,4932.3,1375.6,651.67,1383.33,18.41,20.66,22.11,12.36,691.81,640.4,376.31,509.92,5174.97,5739.86,7172.54
2021-02-03,6932.88,1519.44,6422.84,3119.2,2708.21,650.39,743.5,3893.3,6400.76,4802.46,1335.99,660.28,1379.62,18.4,19.84,22.1,12.36,690.06,644.79,390.83,519.58,5245.17,5724.11,7185.31
2021-02-04,7322.66,1488.58,6677.15,2955.88,2700.62,651.8,743.8,3983.68,6424.15,4749.9,1341.2,654.69,1392.47,18.43,19.76,22.09,12.38,706.68,650.03,363.32,530.83,5201.61,5637.3,7193.61
2021-02-05,7277.36,1484.47,6646.0,2909.23,2695.4,630.75,759.58,3815.04,6391.29,4826.7,1327.63,645.15,1412.66,18.44,19.84,22.07,12.38,689.84,657.74,364.5,513.52,5185.3,5786.61,7203.88
2021-02-06,7169.2,1521.64,6569.81,2937.32,2673.53,620.97,737.87,3944.56,6423.94,5092.51,1333.53,670.91,1386.84,18.44,19.82,22.13,12.38,699.28,661.66,384.47,521.94,5216.75,5696.77,7184.06
2021-02-07,7422.97,1494.36,6506.89,2938.08,2659.19,640.96,751.21,3827.49,6472.03,4777.28,1372.61,669.4,1345.07,18.47,19.8,22.2,12.39,692.6,650.2,410.9,539.51,5176.01,5743.22,7186.02
2021-02-08,7194.49,1461.0,6643.98,3028.9,2748.94,634.88,738.26,3833.38,6491.93,5031.45,1328.56,675.01,1367.65,18.46,19.81,22.17,12.37,695.29,643.74,383.15,531.89,5128.89,5689.85,7202.67
2021-02-09,7310.66,1483.91,6450.88,2935.29,2716.73,655.82,754.23,3923.47,6353.34,4799.13,1370.44,690.06,1391.89,18.43,19.8,22.19,12.37,681.4,649.22,359.43,519.31,5152.27,5641.34,7209.17
2021-02-10,6954.78,1484.47,6550.02,2952.99,2697.14,634.16,748.83,3901.24,6423.28,4769.16,1322.66,657.99,1340.13,18.42,19.81,22.15,12.37,680.44,654.21,369.31,513.92,5198.52,5751.43,7186.62
2021-02-11,7439.23,1546.21,6558.98,3028.36,2776.27,632.66,735.17,3869.76,6401.86,4763.1,1362.47,668.55,1368.75,18.43,19.83,22.12,12.41,701.49,656.18,374.56,494.01,5141.3,5678.89,7192.78
2021-02-12,7218.9,1511.44,6556.5,2954.79,2732.75,628.76,739.78,3734.66,6371.86,5083.45,1387.71,669.01,1367.7,18.47,19.84,22.16,12.43,696.47,648.38,364.59,529.89,5140.08,5728.63,7218.84
2021-02-13,7602.94,1529.83,6372.93,3000.33,2737.62,664.57,743.01,3800.37,6442.8,4924.52,1377.62,672.25,1373.21,18.46,19.84,22.11,12.4,692.21,656.44,353.73,527.23,5178.07,5579.48,7214.84
2021-02-14,7546.29,1512.81,6398.84,2955.11,2649.54,627.68,769.74,3956.6,6491.28,4868.28,1382.63,669.15,1393.13,18.47,19.86,22.18,12.39,706.2,651.8,350.67,508.46,5122.9,5738.03,7232.37
2021-02-15,7136.62,1480.5,6568.8,2951.79,2709.07,654.4,746.34,4096.98,6334.65,4875.07,1330.54,670.76,1366.62,18.47,19.82,22.19,12.41,713.03,646.69,329.86,524.51,5158.27,5698.29,7214.89
2021-02-16,7312.47,1506.07,6691.8,2936.4,2773.01,654.43,757.49,4109.47,6469.72,4978.35,1352.18,664.09,1396.81,18.45,19.83,22.24,12.41,709.99,661.17,385.71,511.89,5198.26,5701.33,7217.46
2021-02-17,7321.9,1535.84,6484.5,2972.33,2725.44,643.36,754.29,4012.72,6605.95,4810.82,1383.86,669.15,1396.43,18.52,19.86,22.19,12.4,687.85,661.02,371.2,504.91,5139.66,5712.79,7214.5
2021-02-18,7508.01,1515.64,6421.2,3007.25,2740.59,640.37,744.32,3913.81,6520.11,4942.92,1374.02,663.29,1370.7,18.48,19.87,22.13,12.41,697.71,655.9,370.54,526.92,5177.62,5669.81,7215.25
2021-02-19,7329.66,1522.16,6598.98,3018.2,2711.87,649.63,737.22,3864.35,6534.09,5006.04,1320.61,677.65,1404.17,18.46,19.88,22.19,12.39,725.7,651.21,364.21,528.83,5190.08,5655.1,7247.9
2021-02-20,7254.62,1525.35,6540.12,3011.18,2788.89,643.75,770.58,3988.49,6405.93,4969.17,1348.28,672.25,1376.54,18.47,19.88,22.28,12.4,712.03,654.32,381.03,526.26,5223.07,5707.18,7261.26
2021-02-21,7522.13,1520.46,6633.46,3035.45,2769.94,640.83,726.97,3856.29,6591.05,4911.17,1370.37,671.95,1362.99,18.51,19.84,22.14,12.43,715.08,656.32,356.9,516.44,5204.61,5706.04,7254.53
2021-02-22,7200.95,1515.17,6694.25,3023.01,2692.85,643.52,743.88,3888.97,6484.93,4865.47,1361.06,669.23,1387.01,18.5,19.93,22.24,12.4,695.33,656.25,350.43,526.06,5214.84,5741.71,7262.7
2021-02-23,7258.15,1562.72,6744.01,3046.26,2800.27,631.76,759.81,3922.91,6560.55,4961.5,1368.21,672.62,1376.01,18.48,19.86,22.22,12.42,698.94,663.03,366.79,516.72,5162.37,5786.82,7265.26
2021-02-24,7274.21,1541.77,6632.37,2911.18,2743.61,631.08,687.43,3914.49,6502.4,4995.01,1388.74,665.15,1342.22,18.51,19.89,22.26,12.43,733.5,661.6,357.97,535.71,5137.59,5753.04,7252.99
2021-02-25,7800.86,1492.71,6661.71,3009.86,2746.77,644.34,729.51,3954.24,6484.46,5037.81,1414.17,682.06,1399.74,18.5,19.86,22.23,12.45,717.16,652.51,399.19,519.77,5154.73,5630.68,7282.23
2021-02-26,7344.89,1517.55,6797.06,2985.69,2766.77,655.97,700.2,4061.82,6530.91,4878.46,1383.72,694.85,1370.87,18.5,19.89,22.23,12.43,714.53,664.9,383.28,529.03,5229.39,5680.38,7292.2
2021-02-27,7523.51,1491.54,6614.2,2987.31,2746.17,650.01,714.39,4003.44,6478.18,4969.26,1347.89,641.55,1355.55,18.53,19.87,22.28,12.42,682.12,656.93,375.96,543.6,5161.63,5764.05,7326.89
2021-02-28,7170.7,1540.56,6695.14,2938.51,2740.59,642.13,723.77,3958.02,6527.84,4985.99,1324.88,675.11,1385.47,18.52,19.91,22.2,12.43,694.36,655.85,360.41,540.05,5198.07,5741.55,7300.64
2021-03-01,7662.79,1521.05,6724.77,2949.73,2703.78,632.79,697.85,3995.89,6423.41,5037.17,1410.03,685.59,1400.33,18.51,19.87,22.25,12.46,729.66,661.12,405.45,541.54,5084.61,5668.04,7315.14
2021-03-02,7422.31,1526.29,6514.97,2969.98,2753.99,652.99,699.67,4033.32,6460.08,4919.22,1315.85,667.49,1423.19,18.54,19.93,22.23,12.45,716.22,667.17,377.83,540.94,5182.02,5677.03,7335.2
2021-03-03,7580.25,1520.51,6686.22,3127.56,2763.41,655.34,710.1,3976.6,6587.68,5023.6,1370.94,686.75,1374.82,18.55,19.94,22.26,12.47,692.71,651.29,357.75,515.95,5262.81,5740.33,7318.56
2021-03-04,7355.42,1541.23,6761.95,3019.02,2747.19,644.37,704.59,3995.79,6661.39,5003.16,1381.77,663.33,1369.72,18.55,19.97,22.27,12.46,709.09,663.71,351.34,533.2,5204.0,5761.47,7313.86
2021-03-05,7292.24,1553.43,6639.35,2933.32,2717.86,650.91,729.75,3988.62,6583.89,5079.85,1391.02,682.46,1370.58,18.54,19.98,22.25,12.48,719.92,665.65,385.15,533.5,5200.95,5728.89,7330.46
2021-03-06,7567.26,1545.45,6652.78,3017.72,2753.76,671.15,726.38,4029.95,6607.23,4985.46,1380.26,658.48,1409.1,18.55,19.93,22.24,12.43,694.04,659.03,345.94,532.65,5283.09,5662.34,7340.46
2021-03-07,7387.61,1514.73,6510.91,2954.84,2688.81,672.79,713.05,3943.39,6377.18,4977.71,1427.81,687.08,1389.68,18.57,19.94,22.31,12.46,689.68,654.65,380.31,539.53,5204.28,5755.35,7290.95
2021-03-08,7541.46,1551.68,6653.05,3076.84,2752.7,653.0,700.0,4062.93,6622.92,4943.83,1442.54,692.64,1417.37,18.57,19.97,22.32,12.46,702.88,658.55,344.92,551.93,5216.11,5805.55,7322.97
2021-03-09,7534.01,1550.22,6726.63,3074.15,2733.56,652.59,702.51,3958.65,6654.66,4934.04,1309.52,687.51,1412.51,18.59,19.89,22.29,12.46,706.68,663.51,376.99,511.93,5132.83,5734.91,7293.38
2021-03-10,7434.15,1533.86,6794.05,2982.54,2688.34,658.83,721.96,3998.89,6616.22,5040.97,1359.73,659.07,1394.04,18.55,19.97,22.3,12.45,709.31,659.2,370.74,541.73,5198.95,5794.14,7341.61
2021-03-11,7728.37,1555.83,6789.4,2902.09,2800.94,654.18,717.05,3942.31,6566.89,5019.05,1370.11,689.17,1409.18,18.58,19.94,22.31,12.49,707.56,671.87,390.48,531.51,5265.13,5770.26,7329.19
2021-03-12,7412.42,1479.3,6676.15,3067.85,2762.92,647.06,723.02,3970.91,6491.18,5017.79,1402.4,679.03,1404.04,18.59,19.98,22.32,12.48,710.66,659.74,374.42,535.31,5254.22,5826.39,7323.63
2021-03-13,7423.82,1562.85,6561.42,3087.24,2772.94,651.68,726.7,3953.99,6553.6,5036.46,1353.4,660.42,1406.78,18.56,19.93,22.36,12.44,704.21,655.66,383.15,536.4,5161.93,5774.27,7340.42
2021-03-14,7348.67,1540.86,6556.63,2956.69,2738.5,652.13,702.86,3991.78,6598.84,4981.17,1372.92,688.66,1397.66,18.58,20.0,22.29,12.47,698.18,654.4,355.05,526.18,5201.54,5728.8,7352.09
2021-03-15,7366.96,1574.04,6693.98,3040.84,2737.41,664.66,727.73,3881.76,6596.68,5073.3,1405.55,682.86,1364.89,18.6,19.98,22.3,12.47,721.95,671.35,381.75,519.17,5241.97,5759.55,7339.1
2021-03-16,7672.79,1545.64,6682.47,2955.83,2746.7,652.76,716.25,3928.71,6612.8,5087.38,1402.8,668.45,1379.35,18.59,19.94,22.38,12.49,686.56,656.11,394.72,528.5,5184.15,5712.34,7366.06
2021-03-17,7501.55,1547.99,6721.16,3008.9,2758.88,655.99,723.85,3936.87,6605.13,5072.93,1363.88,665.77,1358.21,18.58,20.0,22.36,12.5,701.98,661.14,350.11,526.89,5195.77,5726.57,7344.65
